,Booking ID,Booking Type,Booking Date,Status,Time Slot,Duration (mins),Price,Facility,Service Name,Service Type,Month
350,db077280-4b48-421f-acfe-bfc81e8d2ef3,Birthday Party,2025-04-01,Pending,14:00:00.000000,105.0,231.74,Party Room,Party Room,Birthday Party,4
351,2f2554b8-289a-4f98-b642-0d84ba4db41d,Facility,2025-04-05,Pending,10:00:00.000000,90.0,212.07,Play Area,Play Area,Facility,4
352,7c8c6f20-e8d9-46c2-be76-4b380af02969,Facility,2025-04-18,Confirmed,17:00:00.000000,120.0,197.86,Play Area,Play Area,Facility,4
353,ea91be98-f52a-4eae-8591-7513a44f4bdb,Facility,2025-03-25,Confirmed,12:00:00.000000,90.0,0.0,Play Area,Play Area,Class,3
354,dc25e515-98c2-4838-aab8-c4a3912b8def,Birthday Party,2025-04-21,Pending,14:00:00.000000,105.0,61.41,Party Room,Party Room,Birthday Party,4
355,ca68ce5a-be92-401d-a24c-c9bb7e09ef3c,Birthday Party,2025-03-29,Pending,14:00:00.000000,105.0,18.38,Play Area,Play Area,Class,3
356,dd52456a-ec5e-440c-a383-1fc0562d6c9e,Class,2025-04-19,Confirmed,15:00:00.000000,90.0,0.0,Party Room,Gymnastics,Class,4
357,c5f1afdf-bd78-4ee6-9b46-85c8cf01846e,Facility,2025-05-10,Confirmed,17:00:00.000000,120.0,163.45,Play Area,Play Area,Facility,5
358,4d14a4e0-f8f6-4408-b0f2-91df5c6153b5,Class,2025-04-05,Pending,15:00:00.000000,90.0,291.48,Play Area,Dance,Facility,4
359,3eeb1753-4e7d-4ae0-83f8-0e9fd0ce49d8,Facility,2025-05-22,Pending,14:00:00.000000,105.0,127.87,Party Room,Party Room,Facility,5
360,bb4b4764-50da-44a0-8eae-ffb677b60b22,Birthday Party,2025-06-12,Pending,13:00:00.000000,120.0,137.92,Party Room,Party Room,Facility,6
361,64f37420-d52b-4774-8cff-994c2e96819b,Birthday Party,2025-04-20,Confirmed,11:00:00.000000,120.0,92.17,Party Room,Party Room,Birthday Party,4
362,c16c8d1f-0a59-4f90-98bb-8120970675a8,Facility,2025-06-11,Confirmed,11:00:00.000000,120.0,253.29,Play Area,Play Area,Birthday Party,6
363,beeff399-9f59-4e66-9d11-e6a7a6e541ab,Class,2025-06-01,Pending,17:00:00.000000,120.0,15.37,Party Room,Art,Class,6
364,848496de-c67a-434d-a514-519ea87f6ba0,Birthday Party,2025-06-13,Confirmed,12:00:00.000000,45.0,174.52,Play Area,Play Area,Birthday Party,6
365,9bcb37ad-0aeb-45f5-800a-354951fc0b4a,Facility,2025-04-17,Confirmed,14:00:00.000000,120.0,285.94,Party Room,Party Room,Facility,4
366,fba052c6-0911-42e8-a30f-23cb717b9b81,Facility,2025-05-11,Pending,14:00:00.000000,105.0,279.0,Party Room,Party Room,Birthday Party,5
367,36e70ecd-6d30-43fe-ab61-90d56a9912e2,Facility,2025-04-28,Confirmed,11:00:00.000000,45.0,281.23,Play Area,Play Area,Class,4
368,b79506a8-cfd6-419d-8d01-8c94551ea10e,Facility,2025-06-01,Confirmed,09:00:00.000000,45.0,130.9,Party Room,Party Room,Facility,6
369,4f0aeb2c-ad73-4127-a3e7-c10d7c780666,Class,2025-05-14,Pending,14:00:00.000000,45.0,94.25,Play Area,Dance,Birthday Party,5
370,69c790e2-b052-48c7-ac4d-b06e341f55a8,Class,2025-04-15,Pending,13:00:00.000000,105.0,155.98,Play Area,Art,Facility,4
371,7f94a9bd-583d-4b1a-9cd2-c32bf726bbe6,Facility,2025-05-14,Confirmed,17:00:00.000000,45.0,43.4,Party Room,Party Room,Facility,5
372,21fcb768-a0c7-45dd-ab31-5452e8276c0a,Facility,2025-05-28,Pending,09:00:00.000000,45.0,0.0,Party Room,Party Room,Facility,5
373,f99d1867-7434-4fe1-9467-ff3497795e85,Class,2025-04-03,Confirmed,12:00:00.000000,90.0,119.4,Party Room,Gymnastics,Class,4
374,79ade993-e4b5-4a35-ba3d-f69ebdfae183,Facility,2025-05-07,Pending,09:00:00.000000,90.0,95.01,Play Area,Play Area,Facility,5
375,69e7c200-6353-49ef-9692-e541f91e9b07,Class,2025-05-02,Pending,17:00:00.000000,120.0,64.1,Party Room,Art,Class,5
376,55e7583d-2e4c-47cf-a93e-71fca12a0f80,Class,2025-05-06,Confirmed,15:00:00.000000,90.0,137.35,Party Room,Dance,Class,5
377,016326e2-8dbf-47e7-a23b-3757a977fc36,Facility,2025-06-02,Pending,12:00:00.000000,45.0,63.09,Party Room,Party Room,Birthday Party,6
378,5328b2aa-972c-4d79-ad8d-680d6f14bf10,Facility,2025-05-31,Pending,13:00:00.000000,90.0,104.97,Play Area,Play Area,Facility,5
379,60662532-0181-46c7-baee-bb83413f75cf,Birthday Party,2025-06-10,Pending,14:00:00.000000,105.0,263.96,Party Room,Party Room,Birthday Party,6
380,da47638f-8094-4664-b3a9-29d85419474d,Class,2025-03-29,Pending,13:00:00.000000,45.0,219.01,Party Room,Dance,Class,3
381,1ccbefc9-686c-47de-a78e-f30548e304f1,Birthday Party,2025-04-11,Confirmed,16:00:00.000000,45.0,298.75,Party Room,Party Room,Birthday Party,4
382,afe4c791-f778-4c5d-a1db-40197d2a118e,Birthday Party,2025-05-15,Confirmed,17:00:00.000000,45.0,236.75,Play Area,Play Area,Birthday Party,5
383,b132574f-f6f5-43a9-8f62-3f87de267713,Class,2025-06-03,Confirmed,12:00:00.000000,90.0,210.0,Party Room,Gymnastics,Class,6
384,7593e5dd-843a-449e-9aa4-95df346e7313,Birthday Party,2025-04-02,Confirmed,13:00:00.000000,120.0,0.0,Play Area,Play Area,Birthday Party,4
385,24f3169d-e7f6-4461-b3fe-e6a588f35c7c,Birthday Party,2025-05-06,Confirmed,14:00:00.000000,90.0,29.23,Play Area,Play Area,Birthday Party,5
386,38e8f4c0-60a8-4b6b-a426-d53bd0e03a18,Birthday Party,2025-06-22,Confirmed,12:00:00.000000,90.0,123.63,Party Room,Party Room,Birthday Party,6
387,68b59fc6-4f2b-4930-8b7d-dcec7456fe30,Birthday Party,2025-06-04,Confirmed,16:00:00.000000,120.0,173.59,Party Room,Party Room,Class,6
388,e450479a-4df2-40fe-8cc5-ff186ed7ea71,Facility,2025-04-23,Confirmed,15:00:00.000000,45.0,194.58,Play Area,Play Area,Facility,4
389,5197604a-fc9d-449d-8fd5-9dea3af50b39,Class,2025-04-05,Pending,15:00:00.000000,90.0,120.34,Play Area,Art,Birthday Party,4
390,e7db9cfd-9770-4892-8266-84e34716f182,Class,2025-04-28,Confirmed,11:00:00.000000,90.0,151.25,Party Room,Art,Class,4
391,13a6b68c-c0b1-4bb4-a253-8ee926170515,Class,2025-05-31,Pending,12:00:00.000000,120.0,210.05,Party Room,Dance,Class,5
392,607fc7f1-e93f-4ca8-b66b-0d1bb3d1fc10,Facility,2025-04-06,Pending,15:00:00.000000,90.0,209.03,Party Room,Party Room,Class,4
393,c8074dba-9576-4786-8d8f-7ef8b04046a0,Class,2025-04-07,Pending,14:00:00.000000,90.0,219.38,Party Room,Art,Class,4
394,8137ea71-d52e-4f4d-8bef-0edcdba8d709,Birthday Party,2025-06-19,Confirmed,12:00:00.000000,120.0,0.0,Play Area,Play Area,Birthday Party,6
395,1e9e7ad7-22d2-48ff-b5f1-93ba13ce98fa,Birthday Party,2025-04-11,Pending,14:00:00.000000,105.0,121.24,Party Room,Party Room,Birthday Party,4
396,3f87a037-e201-48cf-a221-386506d9812d,Birthday Party,2025-04-28,Confirmed,11:00:00.000000,120.0,0.0,Party Room,Party Room,Birthday Party,4
397,8c3942cf-0e2b-450b-b603-185960ea7d2b,Birthday Party,2025-04-15,Confirmed,15:00:00.000000,45.0,0.0,Play Area,Play Area,Birthday Party,4
398,2972ab0c-d244-47d2-b926-7dc7f65c9297,Facility,2025-05-26,Confirmed,10:00:00.000000,120.0,222.13,Play Area,Play Area,Birthday Party,5
399,a294a2bf-1d66-408b-8cfc-080c9779f1dd,Class,2025-06-12,Pending,09:00:00.000000,90.0,115.62,Party Room,Gymnastics,Class,6
400,f8e573d8-b1f4-458b-b6a4-7bba77049a6b,Class,2025-05-20,Confirmed,09:00:00.000000,90.0,0.0,Party Room,Dance,Class,5
401,e43ea9e9-d0c7-4ac7-9cda-21d7af4d9cbb,Facility,2025-06-02,Confirmed,15:00:00.000000,90.0,0.0,Party Room,Party Room,Class,6
402,6a369d34-912f-420f-91c3-cd7a8c596a2c,Class,2025-04-02,Pending,10:00:00.000000,45.0,222.25,Party Room,Dance,Class,4
403,aeac2b6f-6185-4acb-b8d0-e6f093d1e31f,Class,2025-06-14,Confirmed,13:00:00.000000,90.0,171.43,Party Room,Dance,Class,6
404,10f6c1ff-eaf6-4e08-bb35-2a17dda0e74b,Facility,2025-06-22,Confirmed,10:00:00.000000,90.0,271.3,Party Room,Party Room,Facility,6
405,86ee13f9-82b9-4484-a40a-1c149d62e10e,Class,2025-05-04,Pending,13:00:00.000000,105.0,131.92,Play Area,Gymnastics,Birthday Party,5
406,3c21a622-90da-42cd-b046-bd2d2ed8931a,Class,2025-04-05,Pending,11:00:00.000000,120.0,37.57,Party Room,Dance,Class,4
407,7c9a4b63-7b6c-4ea0-957e-5548f45b67b2,Facility,2025-06-04,Pending,09:00:00.000000,90.0,234.66,Play Area,Play Area,Facility,6
408,1fe1a179-d9ae-4e82-8f08-5cfcad082da6,Birthday Party,2025-05-04,Confirmed,15:00:00.000000,120.0,21.13,Play Area,Play Area,Birthday Party,5
409,e0712ac4-0d70-4d3c-98aa-5a0b8db93991,Facility,2025-03-27,Pending,10:00:00.000000,45.0,47.22,Party Room,Party Room,Facility,3
410,01d74862-6e44-435a-a611-4833c8851669,Birthday Party,2025-06-01,Pending,14:00:00.000000,105.0,83.96,Party Room,Party Room,Birthday Party,6
411,d0699eb0-a119-4fa5-9be7-aaec25ac5d07,Facility,2025-06-17,Pending,09:00:00.000000,90.0,220.07,Play Area,Play Area,Facility,6
412,a8da029b-59c0-4c96-b93f-f4fb5c1dd48e,Birthday Party,2025-06-01,Pending,16:00:00.000000,120.0,127.4,Party Room,Party Room,Birthday Party,6
413,81c09a27-ac81-4250-b952-6b9af2a9e442,Birthday Party,2025-04-27,Pending,14:00:00.000000,90.0,45.55,Play Area,Play Area,Birthday Party,4
414,450ba31b-7b40-4d76-8fc7-3f2b5d447c1c,Birthday Party,2025-06-22,Confirmed,12:00:00.000000,90.0,141.81,Play Area,Play Area,Birthday Party,6
415,b8717874-9f06-4a2d-bcac-26abdd66114c,Birthday Party,2025-04-19,Confirmed,10:00:00.000000,45.0,62.43,Party Room,Party Room,Class,4
416,d616f06e-dde3-4b16-8f29-46de836149ba,Facility,2025-05-11,Pending,14:00:00.000000,120.0,33.17,Party Room,Party Room,Facility,5
417,85a3b602-849d-4210-bf22-dbb2b3d85a60,Facility,2025-03-30,Pending,14:00:00.000000,45.0,171.93,Party Room,Party Room,Facility,3
418,7ce01e15-2d33-4c12-8bae-6484555ea35c,Birthday Party,2025-04-19,Confirmed,11:00:00.000000,45.0,34.55,Play Area,Play Area,Class,4
419,f669c4c0-bb9e-4ba9-9334-f3c5dec42593,Class,2025-06-05,Pending,13:00:00.000000,105.0,119.11,Party Room,Dance,Class,6
420,2c5632f6-d35f-4bba-bd7a-909ac89d5aec,Class,2025-04-04,Pending,14:00:00.000000,120.0,0.0,Party Room,Art,Class,4
421,c82c49b1-8561-48b4-a151-de3e10b97c24,Birthday Party,2025-03-30,Confirmed,15:00:00.000000,90.0,282.11,Party Room,Party Room,Facility,3
422,0cfcfad3-9aa0-40ba-affc-f3598387168e,Facility,2025-05-05,Confirmed,12:00:00.000000,120.0,232.57,Play Area,Play Area,Class,5
423,c182d6c8-6c8a-48e9-8f35-ce6d2609c9b4,Class,2025-04-07,Confirmed,14:00:00.000000,120.0,163.51,Party Room,Art,Class,4
424,25977139-de50-499d-b874-79156ff53936,Birthday Party,2025-03-29,Confirmed,14:00:00.000000,90.0,222.33,Party Room,Party Room,Birthday Party,3
425,fcdab0d8-695b-4dad-af8d-80abea054306,Class,2025-04-16,Pending,15:00:00.000000,90.0,0.0,Party Room,Dance,Class,4
426,d949e6bd-84ce-4fe6-91b7-04ec504ef960,Facility,2025-04-24,Pending,15:00:00.000000,90.0,229.51,Play Area,Play Area,Facility,4
427,567539bb-c1a8-4f8e-8308-cc16a8b1d252,Birthday Party,2025-04-01,Pending,11:00:00.000000,90.0,233.04,Party Room,Party Room,Birthday Party,4
428,5b5edfc1-9115-4989-9667-3d2d486c2e27,Facility,2025-05-02,Confirmed,12:00:00.000000,120.0,99.4,Play Area,Play Area,Birthday Party,5
429,d23c6dc4-eca4-43f4-9c8d-0dfb1467c342,Class,2025-06-01,Pending,13:00:00.000000,105.0,0.0,Play Area,Dance,Facility,6
430,36b21e4e-bcd5-4f74-87e8-26c3b7ec6f93,Facility,2025-04-07,Pending,15:00:00.000000,45.0,73.7,Play Area,Play Area,Facility,4
431,0afef75b-a4d7-430d-af4e-3c436ab4e672,Class,2025-05-13,Pending,13:00:00.000000,120.0,124.9,Play Area,Art,Birthday Party,5
432,5655dc5b-1891-4a25-92d4-088d7ebba7c8,Birthday Party,2025-05-23,Pending,12:00:00.000000,45.0,127.24,Party Room,Party Room,Facility,5
433,24b3ef66-53e6-4e62-b0fb-f68a9ec40462,Birthday Party,2025-06-16,Confirmed,17:00:00.000000,120.0,205.37,Party Room,Party Room,Class,6
434,ad2cf0a5-e6d8-4202-b8b6-8d7f281d5236,Birthday Party,2025-05-31,Confirmed,09:00:00.000000,45.0,292.93,Party Room,Party Room,Birthday Party,5
435,933dcd89-3448-4973-acc6-a9f52c8ef6b1,Birthday Party,2025-05-01,Pending,14:00:00.000000,105.0,0.0,Party Room,Party Room,Birthday Party,5
436,8c8ba606-254d-4c58-8b69-22ceabf0bfd0,Class,2025-05-02,Confirmed,16:00:00.000000,90.0,177.27,Party Room,Gymnastics,Class,5
437,13302830-f813-4cd3-b142-38deed4f2d5e,Birthday Party,2025-06-16,Confirmed,14:00:00.000000,120.0,124.19,Play Area,Play Area,Birthday Party,6
438,e579bbbd-a7ef-4477-a375-23b7a4103a30,Facility,2025-05-14,Pending,13:00:00.000000,45.0,235.99,Party Room,Party Room,Class,5
439,6cfa0453-2ed8-4ac5-b3ec-d28f14703dc1,Class,2025-06-16,Pending,16:00:00.000000,45.0,181.88,Play Area,Art,Birthday Party,6
440,cc731155-4997-4933-a2de-9e569dac2eff,Birthday Party,2025-06-15,Pending,13:00:00.000000,90.0,79.95,Party Room,Party Room,Birthday Party,6
441,d5816aa4-8ff7-43a3-a234-9126241057df,Class,2025-04-05,Confirmed,13:00:00.000000,105.0,133.21,Party Room,Art,Class,4
442,cd63957f-ac61-4cf6-856c-2a8b2141fc52,Birthday Party,2025-05-21,Confirmed,13:00:00.000000,120.0,223.02,Party Room,Party Room,Facility,5
443,786e42ce-7760-4b20-ab5b-29e5383809e7,Facility,2025-06-12,Pending,11:00:00.000000,90.0,100.9,Party Room,Party Room,Facility,6
444,8f37ba40-6ac9-41ab-a03a-788dbce880e8,Birthday Party,2025-04-30,Pending,12:00:00.000000,120.0,0.0,Party Room,Party Room,Class,4
445,76e2d490-d7e1-4307-9898-2b52aea9ca9d,Birthday Party,2025-06-02,Pending,14:00:00.000000,105.0,0.0,Party Room,Party Room,Facility,6
446,8d28323b-3603-4bf3-b9a5-8d525cfa32e3,Class,2025-05-07,Confirmed,13:00:00.000000,105.0,139.31,Party Room,Art,Class,5
447,c1458b33-ce84-4da9-8f33-be0bb271af25,Facility,2025-05-25,Confirmed,13:00:00.000000,45.0,0.0,Play Area,Play Area,Facility,5
448,f220b357-6794-4f3e-a0c8-f1a560616117,Class,2025-04-06,Pending,13:00:00.000000,105.0,141.01,Party Room,Gymnastics,Class,4
449,dc20c219-1aa0-4af5-a861-94d89ab4273e,Class,2025-05-16,Pending,17:00:00.000000,120.0,218.14,Play Area,Art,Facility,5
450,62fe0d01-34f6-45ff-9cf0-e24f969120c9,Birthday Party,2025-05-13,Confirmed,14:00:00.000000,105.0,103.42,Play Area,Play Area,Class,5
451,4717a7fb-6d68-4fe5-9c89-f22a74eef62f,Class,2025-04-05,Confirmed,17:00:00.000000,120.0,238.6,Party Room,Dance,Class,4
452,547e0b6a-51c5-41d1-9e97-fd48e222fb51,Birthday Party,2025-03-31,Confirmed,14:00:00.000000,90.0,214.69,Play Area,Play Area,Facility,3
453,24a219e4-ee6a-46cc-b4cb-b7f5f74dc461,Birthday Party,2025-04-09,Pending,14:00:00.000000,105.0,168.68,Party Room,Party Room,Birthday Party,4
454,6946fd92-ef95-477e-8dbd-924266580077,Facility,2025-05-24,Confirmed,13:00:00.000000,90.0,24.75,Party Room,Party Room,Facility,5
455,65b83e17-d2f8-4f40-910b-8e1707f1849a,Facility,2025-05-15,Confirmed,14:00:00.000000,45.0,70.74,Party Room,Party Room,Class,5
456,6deb02e5-f01c-416e-a057-e8e7685dab0f,Class,2025-04-07,Pending,13:00:00.000000,45.0,0.0,Party Room,Dance,Class,4
457,49d49b0a-9468-4bd4-ab7d-cf27ffd4abf5,Class,2025-06-09,Confirmed,13:00:00.000000,105.0,120.99,Party Room,Dance,Class,6
458,16988d27-70dc-440b-a4ca-f22a5aca4649,Birthday Party,2025-04-18,Pending,16:00:00.000000,45.0,106.41,Party Room,Party Room,Birthday Party,4
459,b7ed9f46-3e6c-485f-8f99-4d0974502c30,Facility,2025-06-22,Confirmed,12:00:00.000000,90.0,110.21,Play Area,Play Area,Facility,6
460,51fbe915-e527-4d17-ab61-e7ea64dc1313,Birthday Party,2025-06-22,Pending,11:00:00.000000,120.0,0.0,Party Room,Party Room,Birthday Party,6
461,3940c74f-0874-4870-b979-cf746846132f,Facility,2025-04-07,Pending,14:00:00.000000,105.0,61.72,Party Room,Party Room,Facility,4
462,534e731c-d5b1-4b11-8d3c-af1780514938,Facility,2025-03-28,Pending,11:00:00.000000,90.0,101.01,Party Room,Party Room,Class,3
463,d84de7ae-5089-4fad-95bf-afbe55d8c4a2,Birthday Party,2025-06-11,Confirmed,14:00:00.000000,105.0,230.35,Play Area,Play Area,Birthday Party,6
464,e92badd4-1008-4783-9530-ed872d0a71cd,Facility,2025-05-17,Confirmed,12:00:00.000000,45.0,138.36,Play Area,Play Area,Birthday Party,5
465,9bea7877-e211-4b15-9f72-ae0c228be498,Class,2025-04-17,Confirmed,13:00:00.000000,105.0,36.22,Party Room,Art,Class,4
466,0ead8b67-ffa7-40e2-a410-b60cf0960fc2,Birthday Party,2025-05-19,Pending,12:00:00.000000,90.0,293.68,Play Area,Play Area,Birthday Party,5
467,2c0e0ce7-8813-4ce9-9ecc-6cc3b6738dd1,Class,2025-05-10,Pending,10:00:00.000000,90.0,89.88,Party Room,Dance,Class,5
468,b2804f12-bb12-43e4-9cff-02076d101a67,Facility,2025-03-26,Confirmed,14:00:00.000000,105.0,142.51,Play Area,Play Area,Facility,3
469,aec5dbc4-24c6-450e-a3d3-bfd02697c535,Facility,2025-05-25,Pending,13:00:00.000000,90.0,118.47,Party Room,Party Room,Facility,5
470,8a2a4149-bab7-4947-a9b7-e1003f6b0f3c,Facility,2025-04-02,Confirmed,15:00:00.000000,45.0,126.31,Play Area,Play Area,Facility,4
471,9eb548f5-3f03-4f9c-93a8-b1d5e027e40a,Facility,2025-05-15,Confirmed,13:00:00.000000,120.0,201.67,Play Area,Play Area,Class,5
472,20ccea9d-9057-4179-821c-55d6326546df,Facility,2025-03-27,Pending,14:00:00.000000,105.0,292.3,Play Area,Play Area,Facility,3
473,2bc1052e-79b4-44fa-93d7-a82c77336649,Birthday Party,2025-05-24,Confirmed,10:00:00.000000,90.0,128.83,Party Room,Party Room,Birthday Party,5
474,88350aff-dbd9-4956-b2ca-405ac9b6a74f,Class,2025-04-23,Confirmed,15:00:00.000000,120.0,85.85,Party Room,Dance,Class,4
475,860abd77-305a-4e15-bf62-25225acf9167,Birthday Party,2025-05-18,Pending,15:00:00.000000,45.0,0.0,Play Area,Play Area,Birthday Party,5
476,7d0d561a-e45f-43c9-a65a-3ca65d7046c7,Class,2025-05-29,Pending,11:00:00.000000,45.0,223.99,Party Room,Gymnastics,Class,5
477,0fbc6b89-0e39-4a11-a223-4e25fc6bb173,Facility,2025-06-16,Confirmed,12:00:00.000000,45.0,248.03,Play Area,Play Area,Birthday Party,6
478,f56e69fa-0476-4e8a-8aa3-bbb937e554ba,Class,2025-03-27,Confirmed,16:00:00.000000,120.0,101.66,Party Room,Dance,Class,3
479,8d9ca5d9-2b1a-430a-b218-3df65b4db3e7,Class,2025-06-13,Pending,14:00:00.000000,45.0,47.35,Party Room,Dance,Class,6
480,8aca5068-2d31-4af3-9c46-72d1e62f6ee9,Birthday Party,2025-04-03,Confirmed,14:00:00.000000,105.0,122.68,Play Area,Play Area,Birthday Party,4
481,b5fc04fa-8d26-4550-ae67-a60c7fb6d4be,Facility,2025-06-05,Pending,14:00:00.000000,105.0,115.8,Party Room,Party Room,Class,6
482,bbe9038a-0e1e-4834-ae86-3fe270394e79,Birthday Party,2025-06-14,Pending,14:00:00.000000,105.0,0.0,Party Room,Party Room,Birthday Party,6
483,63c3812b-2e43-4a09-9c6b-63c37ec9ef33,Facility,2025-04-07,Pending,11:00:00.000000,90.0,114.38,Play Area,Play Area,Facility,4
484,7c0f6322-2975-4a42-aa91-4d5e0da0d22b,Facility,2025-03-26,Pending,10:00:00.000000,45.0,38.21,Play Area,Play Area,Facility,3
485,4441e33c-fafa-4b33-a02e-1a6eaad9f887,Birthday Party,2025-05-07,Confirmed,17:00:00.000000,90.0,170.45,Party Room,Party Room,Facility,5
486,ecc39496-ff64-4c7d-8318-bd1b414564bb,Class,2025-05-04,Confirmed,13:00:00.000000,105.0,49.21,Play Area,Dance,Birthday Party,5
487,831a3f16-d5ce-4488-8a0f-16f75b98e4c9,Class,2025-05-17,Pending,14:00:00.000000,45.0,91.89,Play Area,Gymnastics,Birthday Party,5
488,a0ba2c76-53dc-4200-85a5-2ae839627f5d,Birthday Party,2025-05-04,Pending,11:00:00.000000,120.0,183.19,Party Room,Party Room,Birthday Party,5
489,742cb055-5891-4a47-ba0d-c9ef6f09f73a,Class,2025-03-28,Confirmed,12:00:00.000000,120.0,96.12,Party Room,Gymnastics,Class,3
490,e57b6ad4-41bb-4b5d-b172-8b06e8aa89c6,Birthday Party,2025-04-13,Pending,16:00:00.000000,45.0,46.53,Play Area,Play Area,Birthday Party,4
491,d7a1d970-82eb-43f7-847e-16809e08d701,Birthday Party,2025-05-05,Confirmed,14:00:00.000000,105.0,0.0,Party Room,Party Room,Birthday Party,5
492,c2470c8b-c025-489b-840b-eb7674c85799,Facility,2025-05-16,Confirmed,14:00:00.000000,105.0,216.72,Party Room,Party Room,Facility,5
493,946bc347-7a49-48c7-aed3-0072fe34d98d,Class,2025-04-19,Pending,16:00:00.000000,90.0,243.28,Party Room,Dance,Class,4
494,843854ee-b071-4d7a-ab6f-feaffdc2825a,Facility,2025-04-12,Confirmed,10:00:00.000000,120.0,280.59,Play Area,Play Area,Facility,4
495,3a46bbea-9707-4969-9100-a6d237aab21a,Class,2025-04-25,Confirmed,11:00:00.000000,90.0,297.19,Play Area,Dance,Birthday Party,4
496,ef6fb999-60be-41cd-b42d-0bb9fdb6b772,Class,2025-06-04,Confirmed,13:00:00.000000,90.0,120.8,Party Room,Gymnastics,Class,6
497,b89b87da-ee60-489c-b66b-fad20d0b0d3b,Facility,2025-05-01,Confirmed,15:00:00.000000,120.0,188.54,Play Area,Play Area,Facility,5
498,c9cad1fd-8893-4b65-8c15-7ea9b15ed719,Birthday Party,2025-06-08,Pending,14:00:00.000000,45.0,167.47,Play Area,Play Area,Birthday Party,6
499,992bec2a-6f3a-4cc8-9603-693ed1f3e652,Birthday Party,2025-04-25,Confirmed,14:00:00.000000,45.0,40.33,Party Room,Party Room,Birthday Party,4
500,6849405a-be95-4cc0-ae5f-5990b2b75afa,Facility,2025-06-16,Pending,14:00:00.000000,90.0,47.15,Play Area,Play Area,Birthday Party,6
501,6884cd98-7b3b-49a8-a69f-deaec2bae678,Facility,2025-04-04,Pending,11:00:00.000000,90.0,157.42,Party Room,Party Room,Facility,4
502,31530f0d-296f-4650-874d-b6e559cb86d0,Facility,2025-04-12,Pending,13:00:00.000000,90.0,147.24,Play Area,Play Area,Facility,4
503,3a6a97bc-03d6-457b-a761-fce26537ffdb,Birthday Party,2025-03-26,Confirmed,16:00:00.000000,90.0,84.45,Party Room,Party Room,Birthday Party,3
504,26ec3810-cb13-4839-8f32-b9ff45465f0d,Class,2025-06-06,Pending,13:00:00.000000,45.0,27.61,Party Room,Dance,Class,6
505,f2aae869-7fd4-4d7c-98df-679c29fe6595,Class,2025-04-24,Pending,14:00:00.000000,120.0,200.33,Party Room,Gymnastics,Class,4
506,93132927-fdf6-4c22-b077-2944a3e8109c,Birthday Party,2025-04-06,Confirmed,14:00:00.000000,90.0,72.99,Play Area,Play Area,Class,4
507,7fbfd73a-ee73-4685-8c68-d384a4151c6b,Birthday Party,2025-04-30,Confirmed,11:00:00.000000,45.0,39.33,Play Area,Play Area,Birthday Party,4
508,11c6e62b-5d41-44d4-bf29-67f1ba0a5fcb,Class,2025-04-13,Confirmed,13:00:00.000000,105.0,50.9,Play Area,Dance,Facility,4
509,08e74edf-ab2d-48b1-883c-d3459c6f64c1,Birthday Party,2025-06-01,Pending,14:00:00.000000,105.0,0.0,Party Room,Party Room,Class,6
510,3bab257a-68d6-436e-83a8-95f38c50ae96,Birthday Party,2025-05-07,Confirmed,15:00:00.000000,90.0,0.0,Party Room,Party Room,Birthday Party,5
511,0102ecd0-a298-411f-a6e3-d9822ab65a7f,Class,2025-05-11,Pending,09:00:00.000000,45.0,208.08,Party Room,Gymnastics,Class,5
512,702de867-a313-42b0-a698-b28d8b71c474,Birthday Party,2025-05-14,Pending,10:00:00.000000,45.0,0.0,Party Room,Party Room,Class,5
513,b8f37335-544e-408c-bcb1-029ec6e521c7,Birthday Party,2025-03-31,Pending,13:00:00.000000,120.0,44.53,Party Room,Party Room,Birthday Party,3
514,7dcb317c-8eb8-44ac-801c-ed60a3667d67,Facility,2025-06-11,Confirmed,16:00:00.000000,45.0,277.32,Play Area,Play Area,Facility,6
515,7ce89026-d5cc-4089-8f01-4777661cd60e,Birthday Party,2025-06-02,Pending,14:00:00.000000,120.0,104.36,Party Room,Party Room,Birthday Party,6
516,8ab10f04-9675-4e74-b101-df2b62814747,Birthday Party,2025-04-28,Pending,13:00:00.000000,120.0,179.4,Party Room,Party Room,Class,4
517,0cd5c18b-e3ee-41b9-a780-9434f5af29bf,Class,2025-06-15,Pending,13:00:00.000000,90.0,82.22,Party Room,Dance,Class,6
518,0f2d6f76-5739-4006-8040-be7545fb7a5e,Birthday Party,2025-04-09,Confirmed,15:00:00.000000,45.0,133.33,Party Room,Party Room,Birthday Party,4
519,fbe54c69-c8b5-455d-884b-74bff414720c,Class,2025-06-08,Pending,10:00:00.000000,120.0,25.01,Play Area,Art,Birthday Party,6
520,62558446-3d0e-4ca5-a2d6-ebd90a239413,Birthday Party,2025-05-20,Pending,14:00:00.000000,45.0,299.29,Play Area,Play Area,Birthday Party,5
521,c697baa7-b7c3-43b3-88d2-26b1538099dc,Facility,2025-06-15,Pending,17:00:00.000000,90.0,149.45,Play Area,Play Area,Facility,6
522,74322f8e-988e-4757-8c74-6204adaacd3c,Class,2025-05-29,Pending,17:00:00.000000,120.0,83.29,Play Area,Art,Birthday Party,5
523,81f10c02-c674-487e-b460-90acfbbeb522,Class,2025-04-15,Confirmed,10:00:00.000000,45.0,247.12,Party Room,Dance,Class,4
